date,team,opponent,points_for,points_against,is_home,win
2008-12-30,1610612737,1610612754,110.0,104.0,0,1
2009-01-02,1610612737,1610612751,91.0,93.0,0,0
2009-01-03,1610612737,1610612745,103.0,100.0,1,1
2009-01-07,1610612737,1610612753,102.0,106.0,1,0
2009-01-09,1610612737,1610612753,87.0,121.0,0,0
2009-01-11,1610612737,1610612755,94.0,109.0,1,0
2009-01-13,1610612737,1610612756,102.0,107.0,0,0
2009-01-14,1610612737,1610612746,97.0,80.0,0,1
2009-01-16,1610612737,1610612744,114.0,119.0,0,0
2009-01-19,1610612737,1610612761,87.0,84.0,1,1
2009-01-20,1610612737,1610612741,105.0,102.0,0,1
2009-01-23,1610612737,1610612749,117.0,87.0,1,1
2009-01-25,1610612737,1610612756,99.0,104.0,1,0
2009-01-26,1610612737,1610612748,79.0,95.0,0,0
2009-01-28,1610612737,1610612752,104.0,112.0,0,0
2009-01-30,1610612737,1610612751,105.0,88.0,1,1
2009-01-31,1610612737,1610612749,107.0,110.0,0,0
2009-02-04,1610612737,1610612750,94.0,86.0,0,1
2009-02-06,1610612737,1610612766,102.0,97.0,0,1
2009-02-07,1610612737,1610612746,97.0,121.0,1,0
2009-02-10,1610612737,1610612764,111.0,90.0,1,1
2009-02-11,1610612737,1610612765,99.0,95.0,0,1
2009-02-17,1610612737,1610612747,83.0,96.0,0,0
2009-02-18,1610612737,1610612758,105.0,100.0,0,1
2009-02-20,1610612737,1610612757,98.0,108.0,0,0
2009-02-23,1610612737,1610612762,89.0,108.0,0,0
2009-02-25,1610612737,1610612743,109.0,110.0,0,0
2009-02-27,1610612737,1610612748,91.0,83.0,1,1
2009-03-01,1610612737,1610612739,87.0,88.0,1,0
2009-03-02,1610612737,1610612764,98.0,89.0,0,1
2009-03-04,1610612737,1610612752,105.0,109.0,0,0
2009-03-06,1610612737,1610612766,91.0,98.0,0,0
2009-03-07,1610612737,1610612765,87.0,83.0,1,1
2009-03-09,1610612737,1610612740,89.0,79.0,1,1
2009-03-11,1610612737,1610612762,100.0,93.0,1,1
2009-03-13,1610612737,1610612754,101.0,87.0,1,1
2009-03-15,1610612737,1610612757,98.0,80.0,1,1
2009-03-17,1610612737,1610612758,119.0,97.0,1,1
2009-03-19,1610612737,1610612742,95.0,87.0,1,1
2009-03-21,1610612737,1610612739,96.0,102.0,0,0
2009-03-23,1610612737,1610612750,109.0,97.0,1,1
2009-03-25,1610612737,1610612759,92.0,102.0,1,0
2009-03-27,1610612737,1610612738,93.0,99.0,1,0
2009-03-29,1610612737,1610612747,86.0,76.0,1,1
2009-03-31,1610612737,1610612755,85.0,98.0,0,0
2009-04-03,1610612737,1610612738,92.0,104.0,0,0
2009-04-04,1610612737,1610612753,82.0,88.0,1,0
2009-04-07,1610612737,1610612761,118.0,110.0,0,1
2009-04-08,1610612737,1610612749,113.0,105.0,0,1
2009-04-10,1610612737,1610612754,122.0,118.0,1,1
2009-04-14,1610612737,1610612748,81.0,79.0,1,1
2009-04-15,1610612737,1610612763,90.0,98.0,0,0
2009-04-19,1610612737,1610612748,90.0,64.0,1,1
2009-04-22,1610612737,1610612748,93.0,108.0,1,0
2009-04-25,1610612737,1610612748,78.0,107.0,0,0
2009-04-27,1610612737,1610612748,81.0,71.0,0,1
2009-04-29,1610612737,1610612748,106.0,91.0,1,1
2009-05-01,1610612737,1610612748,72.0,98.0,0,0
2009-05-03,1610612737,1610612748,91.0,78.0,1,1
2009-05-05,1610612737,1610612739,72.0,99.0,0,0
2009-05-07,1610612737,1610612739,85.0,105.0,0,0
2009-05-09,1610612737,1610612739,82.0,97.0,1,0
2009-05-11,1610612737,1610612739,74.0,84.0,1,0
2009-10-07,1610612737,1610612740,108.0,102.0,1,1
2009-10-11,1610612737,1610612765,91.0,100.0,0,0
2009-10-12,1610612737,1610612766,107.0,90.0,1,1
2009-10-14,1610612737,1610612763,111.0,96.0,0,1
2009-10-19,1610612737,1610612764,113.0,95.0,1,1
2009-10-22,1610612737,1610612748,92.0,87.0,0,1
2009-10-23,1610612737,1610612753,86.0,123.0,0,0
2009-10-28,1610612737,1610612754,120.0,109.0,1,1
2009-10-30,1610612737,1610612764,100.0,89.0,1,1
2009-11-01,1610612737,1610612747,110.0,118.0,0,0
2009-11-03,1610612737,1610612757,97.0,91.0,0,1
2009-11-04,1610612737,1610612758,113.0,105.0,0,1
2009-11-06,1610612737,1610612766,83.0,103.0,0,0
2009-11-07,1610612737,1610612743,125.0,100.0,1,1
2009-11-11,1610612737,1610612752,114.0,101.0,0,1
2009-11-13,1610612737,1610612738,97.0,86.0,0,1
2009-11-14,1610612737,1610612740,121.0,98.0,1,1
2009-11-16,1610612737,1610612757,99.0,95.0,1,1
2009-11-18,1610612737,1610612748,105.0,90.0,1,1
2009-11-20,1610612737,1610612745,105.0,103.0,1,1
2009-11-21,1610612737,1610612740,88.0,96.0,0,0
2009-11-26,1610612737,1610612753,76.0,93.0,1,0
2009-11-27,1610612737,1610612755,100.0,86.0,0,1
2009-11-29,1610612737,1610612765,88.0,94.0,0,0
2009-12-02,1610612737,1610612761,146.0,115.0,1,1
2009-12-04,1610612737,1610612752,107.0,114.0,1,0
2009-12-05,1610612737,1610612742,80.0,75.0,0,1
2009-12-09,1610612737,1610612741,118.0,83.0,1,1
2009-12-11,1610612737,1610612761,111.0,89.0,0,1
2009-12-13,1610612737,1610612751,130.0,107.0,1,1
2009-12-16,1610612737,1610612763,110.0,97.0,1,1
2009-12-18,1610612737,1610612762,96.0,83.0,1,1
2009-12-19,1610612737,1610612741,98.0,101.0,0,0
2009-12-22,1610612737,1610612750,112.0,87.0,0,1
2009-12-23,1610612737,1610612743,104.0,124.0,0,0
2009-12-26,1610612737,1610612754,110.0,98.0,0,1
2009-12-29,1610612737,1610612739,84.0,95.0,1,0
2009-12-30,1610612737,1610612739,101.0,106.0,0,0
2010-01-01,1610612737,1610612752,108.0,112.0,1,0
2010-01-04,1610612737,1610612748,75.0,92.0,0,0
2010-01-06,1610612737,1610612751,119.0,89.0,1,1
2010-01-08,1610612737,1610612738,93.0,85.0,1,1
2010-01-09,1610612737,1610612753,81.0,113.0,0,0
2010-01-11,1610612737,1610612738,102.0,96.0,0,1
2010-01-13,1610612737,1610612764,94.0,82.0,1,1
2010-01-15,1610612737,1610612756,102.0,101.0,1,1
2010-01-18,1610612737,1610612760,91.0,94.0,1,0
2010-01-20,1610612737,1610612758,108.0,97.0,1,1
2010-01-22,1610612737,1610612766,103.0,89.0,1,1
2010-01-25,1610612737,1610612745,102.0,95.0,0,1
2010-01-27,1610612737,1610612759,90.0,105.0,0,0
2010-01-29,1610612737,1610612738,100.0,91.0,1,1
2010-01-30,1610612737,1610612753,86.0,104.0,0,0
2010-02-02,1610612737,1610612760,99.0,106.0,0,0
2010-02-03,1610612737,1610612746,103.0,97.0,1,1
2010-02-05,1610612737,1610612741,91.0,81.0,1,1
2010-02-09,1610612737,1610612763,108.0,94.0,0,1
2010-02-10,1610612737,1610612748,76.0,94.0,1,0
2010-02-17,1610612737,1610612746,110.0,92.0,0,1
2010-02-19,1610612737,1610612756,80.0,88.0,0,0
2010-02-21,1610612737,1610612744,104.0,108.0,0,0
2010-02-22,1610612737,1610612762,105.0,100.0,0,1
2010-02-24,1610612737,1610612750,98.0,92.0,1,1
2010-02-26,1610612737,1610612742,103.0,111.0,1,0
2010-02-28,1610612737,1610612749,106.0,102.0,1,1
2010-03-01,1610612737,1610612741,116.0,92.0,0,1
2010-03-03,1610612737,1610612755,112.0,93.0,1,1
2010-03-05,1610612737,1610612744,127.0,122.0,1,1
2010-03-06,1610612737,1610612748,94.0,100.0,0,0
2010-03-08,1610612737,1610612752,98.0,99.0,0,0
2010-03-11,1610612737,1610612764,105.0,99.0,0,1
2010-03-13,1610612737,1610612765,112.0,99.0,1,1
2010-03-16,1610612737,1610612751,108.0,84.0,0,1
2010-03-17,1610612737,1610612761,105.0,106.0,0,0
2010-03-19,1610612737,1610612766,93.0,92.0,1,1
2010-03-21,1610612737,1610612759,119.0,114.0,1,1
2010-03-22,1610612737,1610612749,95.0,98.0,0,0
2010-03-24,1610612737,1610612753,86.0,84.0,1,1
2010-03-26,1610612737,1610612755,98.0,105.0,0,0
2010-03-28,1610612737,1610612754,94.0,84.0,1,1
2010-03-31,1610612737,1610612747,109.0,92.0,1,1
2010-04-02,1610612737,1610612739,88.0,93.0,0,0
2010-04-03,1610612737,1610612765,91.0,85.0,1,1
2010-04-06,1610612737,1610612766,100.0,109.0,0,0
2010-04-07,1610612737,1610612765,88.0,90.0,0,0
2010-04-09,1610612737,1610612761,107.0,101.0,1,1
2010-04-10,1610612737,1610612764,105.0,95.0,0,1
2010-04-12,1610612737,1610612749,104.0,96.0,0,1
2010-04-14,1610612737,1610612739,99.0,83.0,1,1
2010-04-17,1610612737,1610612749,102.0,92.0,1,1
2010-04-20,1610612737,1610612749,96.0,86.0,1,1
2010-04-24,1610612737,1610612749,89.0,107.0,0,0
2010-04-26,1610612737,1610612749,104.0,111.0,0,0
2010-04-28,1610612737,1610612749,87.0,91.0,1,0
2010-04-30,1610612737,1610612749,83.0,69.0,0,1
2010-05-02,1610612737,1610612749,95.0,74.0,1,1
2010-05-04,1610612737,1610612753,71.0,114.0,0,0
2010-05-06,1610612737,1610612753,98.0,112.0,0,0
2010-05-08,1610612737,1610612753,75.0,105.0,1,0
2010-05-10,1610612737,1610612753,84.0,98.0,1,0
2010-10-07,1610612737,1610612763,111.0,115.0,1,0
2010-10-11,1610612737,1610612765,85.0,94.0,0,0
2010-10-12,1610612737,1610612764,92.0,107.0,0,0
2010-10-16,1610612737,1610612740,84.0,74.0,0,1
2010-10-18,1610612737,1610612753,73.0,102.0,1,0
2010-10-21,1610612737,1610612748,98.0,89.0,1,1
2010-10-22,1610612737,1610612766,66.0,99.0,0,0
2010-10-27,1610612737,1610612763,119.0,104.0,0,1
2010-10-29,1610612737,1610612755,104.0,101.0,0,1
2010-10-30,1610612737,1610612764,99.0,95.0,1,1
2010-11-02,1610612737,1610612739,100.0,88.0,0,1
2010-11-03,1610612737,1610612765,94.0,85.0,1,1
2010-11-05,1610612737,1610612750,113.0,103.0,0,1
2010-11-07,1610612737,1610612756,114.0,118.0,1,0
2010-11-08,1610612737,1610612753,89.0,93.0,0,0
2010-11-10,1610612737,1610612749,91.0,108.0,1,0
2010-11-12,1610612737,1610612762,86.0,90.0,1,0
2010-11-14,1610612737,1610612750,111.0,105.0,1,1
2010-11-16,1610612737,1610612754,102.0,92.0,0,1
2010-11-20,1610612737,1610612742,93.0,98.0,1,0
2010-11-22,1610612737,1610612738,76.0,99.0,1,0
2010-11-23,1610612737,1610612751,101.0,107.0,0,0
2010-11-25,1610612737,1610612764,116.0,96.0,1,1
2010-11-27,1610612737,1610612752,99.0,90.0,0,1
2010-11-28,1610612737,1610612761,96.0,78.0,0,1
2010-12-01,1610612737,1610612763,112.0,109.0,1,1
2010-12-03,1610612737,1610612755,93.0,88.0,1,1
2010-12-04,1610612737,1610612748,77.0,89.0,0,0
2010-12-06,1610612737,1610612753,80.0,74.0,0,1
2010-12-07,1610612737,1610612751,116.0,101.0,1,1
2010-12-10,1610612737,1610612759,92.0,108.0,0,0
2010-12-11,1610612737,1610612754,97.0,83.0,1,1
2010-12-14,1610612737,1610612765,80.0,103.0,0,0
2010-12-16,1610612737,1610612738,90.0,102.0,0,0
2010-12-17,1610612737,1610612766,90.0,85.0,1,1
2010-12-19,1610612737,1610612751,82.0,89.0,0,0
2010-12-20,1610612737,1610612753,91.0,81.0,1,1
2010-12-22,1610612737,1610612739,98.0,84.0,1,1
2010-12-26,1610612737,1610612740,86.0,93.0,0,0
2010-12-27,1610612737,1610612749,95.0,80.0,0,1
2010-12-29,1610612737,1610612744,103.0,93.0,1,1
2010-12-31,1610612737,1610612760,94.0,103.0,0,0
2011-01-02,1610612737,1610612746,107.0,98.0,0,1
2011-01-04,1610612737,1610612758,108.0,102.0,0,1
2011-01-05,1610612737,1610612762,110.0,87.0,0,1
2011-01-08,1610612737,1610612754,108.0,93.0,1,1
2011-01-12,1610612737,1610612761,104.0,101.0,0,1
2011-01-15,1610612737,1610612745,106.0,112.0,1,0
2011-01-17,1610612737,1610612758,100.0,98.0,1,1
2011-01-18,1610612737,1610612748,93.0,89.0,0,1
2011-01-21,1610612737,1610612740,59.0,100.0,1,0
2011-01-22,1610612737,1610612766,103.0,87.0,0,1
2011-01-26,1610612737,1610612749,90.0,98.0,0,0
2011-01-28,1610612737,1610612752,111.0,102.0,1,1
2011-01-29,1610612737,1610612742,91.0,102.0,0,0
2011-02-02,1610612737,1610612761,100.0,87.0,1,1
2011-02-04,1610612737,1610612746,101.0,100.0,1,1
2011-02-05,1610612737,1610612764,99.0,92.0,0,1
2011-02-08,1610612737,1610612755,83.0,117.0,1,0
2011-02-12,1610612737,1610612766,86.0,88.0,1,0
2011-02-14,1610612737,1610612765,94.0,79.0,0,1
2011-02-16,1610612737,1610612752,90.0,102.0,0,0
2011-02-22,1610612737,1610612747,80.0,104.0,0,0
2011-02-23,1610612737,1610612756,97.0,105.0,0,0
2011-02-25,1610612737,1610612744,95.0,79.0,0,1
2011-02-27,1610612737,1610612757,90.0,83.0,0,1
2011-02-28,1610612737,1610612743,90.0,100.0,0,0
2011-03-02,1610612737,1610612741,83.0,80.0,1,1
2011-03-04,1610612737,1610612760,104.0,111.0,1,0
2011-03-06,1610612737,1610612752,79.0,92.0,1,0
2011-03-08,1610612737,1610612747,87.0,101.0,1,0
2011-03-11,1610612737,1610612741,76.0,94.0,0,0
2011-03-12,1610612737,1610612757,91.0,82.0,1,1
2011-03-15,1610612737,1610612749,110.0,85.0,1,1
2011-03-16,1610612737,1610612743,87.0,102.0,1,0
2011-03-18,1610612737,1610612748,85.0,106.0,1,0
2011-03-20,1610612737,1610612765,104.0,96.0,1,1
2011-03-22,1610612737,1610612741,81.0,114.0,1,0
2011-03-23,1610612737,1610612755,100.0,105.0,0,0
2011-03-26,1610612737,1610612751,98.0,87.0,1,1
2011-03-27,1610612737,1610612739,99.0,83.0,0,1
2011-03-30,1610612737,1610612753,85.0,82.0,1,1
2011-04-01,1610612737,1610612738,88.0,83.0,1,1
2011-04-03,1610612737,1610612745,109.0,114.0,0,0
2011-04-05,1610612737,1610612759,90.0,97.0,1,0
2011-04-08,1610612737,1610612754,102.0,114.0,0,0
2011-04-09,1610612737,1610612764,83.0,115.0,0,0
2011-04-11,1610612737,1610612748,90.0,98.0,1,0
2011-04-13,1610612737,1610612766,85.0,96.0,0,0
2011-04-16,1610612737,1610612753,103.0,93.0,0,1
2011-04-19,1610612737,1610612753,82.0,88.0,0,0
2011-04-22,1610612737,1610612753,88.0,84.0,1,1
2011-04-24,1610612737,1610612753,88.0,85.0,1,1
2011-04-26,1610612737,1610612753,76.0,101.0,0,0
2011-04-28,1610612737,1610612753,84.0,81.0,1,1
2011-05-02,1610612737,1610612741,103.0,95.0,0,1
2011-05-04,1610612737,1610612741,73.0,86.0,0,0
2011-05-06,1610612737,1610612741,82.0,99.0,1,0
2011-05-08,1610612737,1610612741,100.0,88.0,1,1
2011-05-10,1610612737,1610612741,83.0,95.0,0,0
2011-05-12,1610612737,1610612741,73.0,93.0,1,0
2011-12-19,1610612737,1610612766,77.0,79.0,0,0
2011-12-22,1610612737,1610612766,92.0,75.0,1,1
2011-12-27,1610612737,1610612751,106.0,70.0,0,1
2011-12-28,1610612737,1610612764,101.0,83.0,1,1
2011-12-30,1610612737,1610612751,105.0,98.0,1,1
2011-12-31,1610612737,1610612745,84.0,95.0,0,0
2012-01-02,1610612737,1610612748,100.0,92.0,0,1
2012-01-03,1610612737,1610612741,74.0,76.0,0,0
2012-01-05,1610612737,1610612748,109.0,116.0,1,0
2012-01-06,1610612737,1610612766,102.0,96.0,0,1
2012-01-07,1610612737,1610612741,109.0,94.0,1,1
2012-01-09,1610612737,1610612751,106.0,101.0,0,1
2012-01-11,1610612737,1610612754,84.0,96.0,0,0
2012-01-12,1610612737,1610612766,111.0,81.0,1,1
2012-01-14,1610612737,1610612750,93.0,91.0,1,1
2012-01-16,1610612737,1610612761,93.0,84.0,1,1
2012-01-18,1610612737,1610612757,92.0,89.0,1,1
2012-01-20,1610612737,1610612755,76.0,90.0,0,0
2012-01-21,1610612737,1610612739,121.0,94.0,1,1
2012-01-23,1610612737,1610612749,97.0,92.0,0,1
2012-01-25,1610612737,1610612759,83.0,105.0,0,0
2012-01-27,1610612737,1610612765,107.0,101.0,0,1
2012-01-29,1610612737,1610612740,94.0,72.0,0,1
2012-01-31,1610612737,1610612761,100.0,77.0,0,1
2012-02-02,1610612737,1610612763,77.0,96.0,1,0
2012-02-04,1610612737,1610612755,87.0,98.0,1,0
2012-02-06,1610612737,1610612756,90.0,99.0,1,0
2012-02-08,1610612737,1610612754,97.0,87.0,1,1
2012-02-10,1610612737,1610612753,89.0,87.0,0,1
2012-02-12,1610612737,1610612748,87.0,107.0,1,0
2012-02-14,1610612737,1610612747,78.0,86.0,0,0
2012-02-15,1610612737,1610612756,101.0,99.0,0,1
2012-02-18,1610612737,1610612757,77.0,97.0,0,0
2012-02-20,1610612737,1610612741,79.0,90.0,0,0
2012-02-22,1610612737,1610612752,82.0,99.0,0,0
2012-02-23,1610612737,1610612753,83.0,78.0,1,1
2012-02-29,1610612737,1610612744,82.0,85.0,1,0
2012-03-02,1610612737,1610612749,99.0,94.0,1,1
2012-03-03,1610612737,1610612760,97.0,90.0,1,1
2012-03-06,1610612737,1610612754,101.0,96.0,0,1
2012-03-07,1610612737,1610612748,86.0,89.0,0,0
2012-03-09,1610612737,1610612765,85.0,86.0,0,0
2012-03-11,1610612737,1610612758,106.0,99.0,0,1
2012-03-13,1610612737,1610612743,117.0,118.0,0,0
2012-03-14,1610612737,1610612746,82.0,96.0,0,0
2012-03-16,1610612737,1610612764,102.0,88.0,1,1
2012-03-18,1610612737,1610612739,103.0,87.0,0,1
2012-03-19,1610612737,1610612738,76.0,79.0,1,0
2012-03-21,1610612737,1610612739,103.0,102.0,1,1
2012-03-23,1610612737,1610612751,93.0,84.0,1,1
2012-03-24,1610612737,1610612764,95.0,92.0,0,1
2012-03-25,1610612737,1610612762,139.0,133.0,1,1
2012-03-27,1610612737,1610612749,101.0,108.0,0,0
2012-03-28,1610612737,1610612741,77.0,98.0,1,0
2012-03-30,1610612737,1610612752,100.0,90.0,1,1
2012-03-31,1610612737,1610612755,90.0,95.0,0,0
2012-04-04,1610612737,1610612766,120.0,93.0,1,1
2012-04-06,1610612737,1610612765,101.0,96.0,1,1
2012-04-07,1610612737,1610612766,116.0,96.0,0,1
2012-04-11,1610612737,1610612738,86.0,88.0,0,0
2012-04-13,1610612737,1610612753,109.0,81.0,0,1
2012-04-15,1610612737,1610612761,86.0,102.0,1,0
2012-04-16,1610612737,1610612761,109.0,87.0,0,1
2012-04-18,1610612737,1610612765,116.0,84.0,1,1
2012-04-20,1610612737,1610612738,97.0,92.0,1,1
2012-04-22,1610612737,1610612752,112.0,113.0,1,0
2012-04-24,1610612737,1610612746,109.0,102.0,1,1
2012-04-26,1610612737,1610612742,106.0,89.0,1,1
2012-04-29,1610612737,1610612738,83.0,74.0,1,1
2012-05-01,1610612737,1610612738,80.0,87.0,1,0
2012-05-04,1610612737,1610612738,84.0,90.0,0,0
2012-05-06,1610612737,1610612738,79.0,101.0,0,0
2012-05-08,1610612737,1610612738,87.0,86.0,1,1
2012-05-10,1610612737,1610612738,80.0,83.0,0,0
2012-10-07,1610612737,1610612748,92.0,79.0,1,1
2012-10-10,1610612737,1610612759,99.0,101.0,0,0
2012-10-14,1610612737,1610612763,102.0,110.0,0,0
2012-10-16,1610612737,1610612754,98.0,102.0,0,0
2012-10-18,1610612737,1610612740,97.0,68.0,1,1
2012-10-20,1610612737,1610612742,110.0,94.0,1,1
2012-10-26,1610612737,1610612765,88.0,104.0,0,0
2012-11-02,1610612737,1610612745,102.0,109.0,1,0
2012-11-04,1610612737,1610612760,104.0,95.0,0,1
2012-11-07,1610612737,1610612754,89.0,86.0,1,1
2012-11-09,1610612737,1610612748,89.0,95.0,1,0
2012-11-11,1610612737,1610612746,76.0,89.0,0,0
2012-11-12,1610612737,1610612757,95.0,87.0,0,1
2012-11-14,1610612737,1610612744,88.0,92.0,0,0
2012-11-16,1610612737,1610612758,112.0,96.0,0,1
2012-11-19,1610612737,1610612753,81.0,72.0,1,1
2012-11-21,1610612737,1610612764,101.0,100.0,1,1
2012-11-23,1610612737,1610612766,101.0,91.0,0,1
2012-11-24,1610612737,1610612746,104.0,93.0,1,1
2012-11-28,1610612737,1610612766,94.0,91.0,1,1
2012-11-30,1610612737,1610612739,111.0,113.0,1,0
2012-12-05,1610612737,1610612743,108.0,104.0,1,1
2012-12-07,1610612737,1610612764,104.0,95.0,1,1
2012-12-08,1610612737,1610612763,93.0,83.0,0,1
2012-12-10,1610612737,1610612748,92.0,101.0,0,0
2012-12-12,1610612737,1610612753,86.0,80.0,0,1
2012-12-13,1610612737,1610612766,113.0,90.0,1,1
2012-12-15,1610612737,1610612744,93.0,115.0,1,0
2012-12-18,1610612737,1610612764,100.0,95.0,0,1
2012-12-19,1610612737,1610612760,92.0,100.0,1,0
2012-12-21,1610612737,1610612755,80.0,99.0,0,0
2012-12-22,1610612737,1610612741,92.0,75.0,1,1
2012-12-26,1610612737,1610612765,126.0,119.0,1,1
2012-12-28,1610612737,1610612739,102.0,94.0,0,1
2012-12-29,1610612737,1610612754,109.0,100.0,1,1
2012-12-31,1610612737,1610612745,104.0,123.0,0,0
2013-01-01,1610612737,1610612740,95.0,86.0,0,1
2013-01-04,1610612737,1610612765,84.0,85.0,0,0
2013-01-05,1610612737,1610612738,81.0,89.0,1,0
2013-01-08,1610612737,1610612750,103.0,108.0,0,0
2013-01-09,1610612737,1610612739,83.0,99.0,0,0
2013-01-11,1610612737,1610612762,103.0,95.0,1,1
2013-01-12,1610612737,1610612764,83.0,93.0,0,0
2013-01-14,1610612737,1610612741,58.0,97.0,0,0
2013-01-16,1610612737,1610612751,109.0,95.0,1,1
2013-01-18,1610612737,1610612751,89.0,94.0,0,0
2013-01-19,1610612737,1610612759,93.0,98.0,1,0
2013-01-21,1610612737,1610612750,104.0,96.0,1,1
2013-01-23,1610612737,1610612766,104.0,92.0,0,1
2013-01-25,1610612737,1610612738,123.0,111.0,1,1
2013-01-27,1610612737,1610612752,104.0,106.0,0,0
2013-01-30,1610612737,1610612761,93.0,92.0,1,1
2013-02-02,1610612737,1610612741,76.0,93.0,1,0
2013-02-05,1610612737,1610612754,103.0,114.0,0,0
2013-02-06,1610612737,1610612763,103.0,92.0,1,1
2013-02-08,1610612737,1610612740,100.0,111.0,1,0
2013-02-11,1610612737,1610612742,105.0,101.0,0,1
2013-02-13,1610612737,1610612753,108.0,76.0,0,1
2013-02-20,1610612737,1610612748,90.0,103.0,1,0
2013-02-22,1610612737,1610612758,122.0,108.0,1,1
2013-02-23,1610612737,1610612749,103.0,102.0,0,1
2013-02-25,1610612737,1610612765,114.0,103.0,0,1
2013-02-27,1610612737,1610612762,102.0,91.0,0,1
2013-03-01,1610612737,1610612756,87.0,92.0,0,0
2013-03-03,1610612737,1610612747,98.0,99.0,0,0
2013-03-04,1610612737,1610612743,88.0,104.0,0,0
2013-03-06,1610612737,1610612755,107.0,96.0,1,1
2013-03-08,1610612737,1610612738,102.0,107.0,0,0
2013-03-09,1610612737,1610612751,80.0,93.0,1,0
2013-03-12,1610612737,1610612748,81.0,98.0,0,0
2013-03-13,1610612737,1610612747,96.0,92.0,1,1
2013-03-15,1610612737,1610612756,107.0,94.0,1,1
2013-03-17,1610612737,1610612751,105.0,93.0,0,1
2013-03-18,1610612737,1610612742,113.0,127.0,1,0
2013-03-20,1610612737,1610612749,98.0,90.0,1,1
2013-03-22,1610612737,1610612757,93.0,104.0,1,0
2013-03-24,1610612737,1610612749,104.0,99.0,0,1
2013-03-25,1610612737,1610612754,94.0,100.0,0,0
2013-03-27,1610612737,1610612761,107.0,88.0,0,1
2013-03-29,1610612737,1610612738,107.0,118.0,0,0
2013-03-30,1610612737,1610612753,97.0,88.0,1,1
2013-04-01,1610612737,1610612739,102.0,94.0,1,1
2013-04-03,1610612737,1610612752,82.0,95.0,1,0
2013-04-05,1610612737,1610612755,90.0,101.0,1,0
2013-04-06,1610612737,1610612759,97.0,99.0,0,0
2013-04-10,1610612737,1610612755,124.0,101.0,0,1
2013-04-12,1610612737,1610612749,109.0,104.0,1,1
2013-04-16,1610612737,1610612761,96.0,113.0,1,0
2013-04-17,1610612737,1610612752,92.0,98.0,0,0
2013-04-21,1610612737,1610612754,90.0,107.0,0,0
2013-04-24,1610612737,1610612754,98.0,113.0,0,0
2013-04-27,1610612737,1610612754,90.0,69.0,1,1
2013-04-29,1610612737,1610612754,102.0,91.0,1,1
2013-05-01,1610612737,1610612754,83.0,106.0,0,0
2013-05-03,1610612737,1610612754,73.0,81.0,1,0
2013-10-07,1610612737,1610612748,87.0,92.0,0,0
2013-10-08,1610612737,1610612766,87.0,85.0,0,1
2013-10-13,1610612737,1610612740,73.0,105.0,0,0
2013-10-17,1610612737,1610612759,104.0,106.0,1,0
2013-10-20,1610612737,1610612763,82.0,90.0,1,0
2013-10-22,1610612737,1610612754,89.0,107.0,1,0
2013-10-23,1610612737,1610612742,88.0,98.0,0,0
2013-10-30,1610612737,1610612742,109.0,118.0,0,0
2013-11-01,1610612737,1610612761,102.0,95.0,1,1
2013-11-03,1610612737,1610612747,103.0,105.0,0,0
2013-11-05,1610612737,1610612758,105.0,100.0,0,1
2013-11-07,1610612737,1610612743,107.0,109.0,0,0
2013-11-09,1610612737,1610612753,104.0,94.0,1,1
2013-11-11,1610612737,1610612766,103.0,94.0,0,1
2013-11-13,1610612737,1610612752,91.0,95.0,1,0
2013-11-15,1610612737,1610612755,113.0,103.0,1,1
2013-11-16,1610612737,1610612752,110.0,90.0,0,1
2013-11-19,1610612737,1610612748,88.0,104.0,0,0
2013-11-20,1610612737,1610612765,93.0,85.0,1,1
2013-11-22,1610612737,1610612765,96.0,89.0,0,1
2013-11-23,1610612737,1610612738,87.0,94.0,1,0
2013-11-26,1610612737,1610612753,92.0,109.0,1,0
2013-11-27,1610612737,1610612745,84.0,113.0,0,0
2013-11-29,1610612737,1610612742,88.0,87.0,1,1
2013-11-30,1610612737,1610612764,101.0,108.0,0,0
2013-12-02,1610612737,1610612759,100.0,102.0,0,0
2013-12-04,1610612737,1610612746,107.0,97.0,1,1
